toi,tfopwg_disp,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_eqt,pl_insol,st_teff,st_logg,st_rad
"1159.01","FP",0.7377400,0.6360000,524.8520000,5.2821500,,,6449.5000000,3.9400000,2.1000000
"116.01","KP",2.7985802,2.3801043,16708.7151957,11.9514993,1089.1458169,332.5562490,4920.0000000,4.4937100,0.9066550
"1160.01","FP",2.3664127,2.5910000,300.0000000,,,,,,
"1161.01","KP",1.7635881,3.0920000,6650.0000000,,2608.0000000,7685.7900000,7986.1000000,,
"1162.01","PC",7.3166682,3.2550000,3210.0000000,,1647.0000000,1221.8200000,8730.0000000,,
"1163.01","PC",3.0771612,2.6914319,4703.2844346,,1827.6445751,2636.8654415,9311.3000000,,
"1164.01","FP",3.2077145,2.7080000,9640.0000000,,,,,,
"1165.01","KP",2.2552845,2.0500000,20820.0000000,14.6880000,1348.0000000,549.7150000,5787.0000000,4.5000000,0.9600000
"1166.01","FP",1.8824539,2.4600000,1391.0000000,8.2900800,3091.0000000,15173.2000000,5900.4000000,4.3900000,1.1300000
"1167.01","FP",15.1960000,1.7920000,1970.0000000,4.9634500,,,5807.0000000,,1.1400000
"1168.01","FP",2.1358631,1.5590000,10325.0000000,23.6019000,1745.0000000,1540.9500000,5969.0000000,4.1700000,1.5000000
"1169.01","PC",6.7075429,2.1250000,11920.0000000,17.4647000,1079.0000000,225.8220000,6134.3000000,,1.2400000
"117.01","KP",3.5862962,3.3710943,5729.3246858,16.4747611,1658.3915202,1787.5955937,5704.8000000,3.8400000,2.0044100
"1170.01","FP",1.8296155,2.1660000,1406.0000000,29.3616000,3751.0000000,32867.0000000,7875.0000000,3.6100000,3.5000000
"1171.01","FP",11.1876137,3.1830000,4924.0000000,31.8624000,1499.0000000,838.6090000,7266.0000000,4.0600000,2.0500000
"1230.01","CP",25.0571312,7.5424225,533.4860130,3.2396838,688.6094029,53.1389289,5696.0000000,4.2656300,1.1528100
"1231.01","CP",24.2454967,3.3725583,6260.6703602,3.8785680,122.2177444,0.0527300,3535.0000000,4.8487400,0.4652710
"1232.01","CP",14.2545623,4.7250029,7899.6939555,10.7048234,785.7055082,90.0658585,5739.0000000,4.2823500,1.0959700
"1233.01","CP",14.1758947,3.7543827,907.1324529,2.6231641,690.9961983,53.8795095,5723.8700000,4.4380000,0.8641730
"1233.02","CP",19.5901578,4.0028610,1182.6678641,3.0026428,620.3638839,35.0031418,5723.8700000,4.4380000,0.8641730
"1233.03","CP",6.2036219,3.0109800,548.9044399,2.0567480,910.1452592,162.1675094,5723.8700000,4.4380000,0.8641730
"1233.04","CP",3.7958900,2.4602856,317.5272928,1.5531350,1072.0653989,312.1807495,5723.8700000,4.4380000,0.8641730
"1234.01","FP",2.2645386,3.8193701,15019.9420903,5.1936764,616.7174475,34.1873897,3443.0000000,4.8161700,0.4114710
"1235.01","CP",3.4447015,1.9120000,796.0000000,2.0049500,1086.0000000,231.4370000,3912.0000000,4.6264200,0.6300000
"1236.01","KP",3.0300715,2.5466671,21794.6136956,12.7529892,1077.4145935,318.4581858,5242.8200000,4.5240400,0.8573690
"1237.01","KP",12.7203800,2.4010000,1070.0000000,4.9604600,705.0000000,41.1042000,6212.0000000,4.1766400,1.4800000
"1237.02","KP",6.2387550,3.6178567,373.5681138,2.9728283,1255.4607699,587.1290759,6212.0000000,4.1766400,1.4776800
"1238.01","CP",3.2947689,1.7483103,1324.0402774,2.5248559,700.5995436,56.9377632,3853.0000000,4.6316800,0.6232600
"1238.02","CP",0.7645807,1.0705700,394.9832006,1.2407226,1140.0845694,399.2723837,3853.0000000,4.6316800,0.6232600
"1239.01","PC",12.6396982,3.3830702,3292.6812864,4.6025162,640.0266601,39.6563977,5217.0000000,4.5918600,0.7894250
"124.01","APC",1.8428078,1.4490000,1950.0000000,21.2705000,1785.0000000,1687.8300000,5080.0000000,4.4815900,4.0900000
"1205.01","PC",2.3922703,9.0053425,63.5751410,3.5905923,2954.8226210,18015.5142019,6090.0000000,3.2986400,4.1956000
"1206.01","FP",0.8315420,1.9855380,248.9695850,1.8816840,1999.3796659,3776.6095365,5824.0000000,4.4380000,1.1512000
"1207.01","PC",2.6282553,2.0930597,75.2858004,0.9817044,1418.1144376,955.7979966,6282.0000000,4.3780900,1.1074300
"1208.01","PC",3.4239436,1.9601023,443.6391381,1.7581475,1056.3800546,294.3078003,5626.0000000,4.5619500,0.8230190
"1208.02","PC",10.9830420,3.7478987,725.1724567,2.5070075,716.2888325,62.2119369,5626.0000000,4.5619500,0.8230190
"1208.03","PC",17.7264490,3.4404719,747.7725499,2.2616640,610.6445415,32.8605569,5626.0000000,4.5619500,0.8230190
"1209.01","PC",40.7199388,4.2436925,355.6193910,3.2352713,668.3063106,47.1436550,5914.0000000,3.9800000,1.5595300
"121.01","APC",14.7741056,5.5040000,15041.0000000,15.3936000,928.0000000,123.5220000,6053.0000000,4.3135000,1.2300000
"1210.01","FP",79.3739596,5.3920000,1227.0000000,2.1745400,368.0000000,3.0533100,5168.3300000,4.6058400,0.7700000
"1211.01","PC",18.1663644,2.4640000,624.0000000,2.8044700,562.0000000,16.6472000,5572.9000000,3.8300000,1.1400000
"1212.01","PC",105.5850893,11.6068811,462.9116325,2.5033335,429.5758177,8.0478580,5909.5700000,4.2615400,1.1142000
"1213.01","FP",27.2149622,3.7190483,4731.4046225,8.3475973,573.0537137,25.4860381,6270.0000000,4.5453700,0.9896670
"1214.01","PC",19.1807264,3.9621084,544.5602695,2.4311768,611.0168649,32.9407734,5262.4000000,3.9800000,0.9379730
"1215.01","PC",1.2124493,0.9984653,501.2911711,0.8794190,1092.1250255,336.2098533,3751.0000000,4.7571800,0.5180000
"1216.01","PC",4.5541831,7.8146963,187.8286128,0.8887417,694.0557871,54.8401357,4280.0000000,4.6120900,0.6358120
"1217.01","PC",41.4856125,6.6899368,959.7522291,12.5121956,1035.0005398,271.1960170,6354.0000000,4.2447200,3.4868701
"1218.01","PC",13.7739339,2.9992376,338.2166234,1.8971927,730.4597521,67.2831271,5455.9600000,4.4673700,1.0182500
"1219.01","PC",1.9142544,3.2560000,248.0000000,2.0442100,2462.0000000,6105.3300000,6734.0000000,4.1858200,1.5900000
"122.01","CP",5.0780325,1.2100353,5923.1283069,2.6347763,431.2536440,8.1743139,3318.0000000,4.9581000,0.3341250
"1220.01","APC",70.3607265,1.0325441,1353.9678246,8.2807306,685.2596640,52.1124723,6308.0000000,3.9867900,2.0982201
"1221.01","CP",91.6827832,9.7504857,713.2183569,3.2398550,399.0780255,5.9944903,5802.0000000,4.4452100,1.0181400
"1222.01","PC",10.1944993,2.2648785,317.3261147,2.7392825,994.4291411,231.1087411,6082.0000000,4.3328700,1.3266100
"1223.01","FP",14.6431900,2.5483426,242.7923919,3.4124800,1134.2791474,391.2017546,6516.0000000,3.9936600,2.0417800
"1224.01","CP",4.1782656,1.6759040,2537.6781602,2.1023854,492.7241583,13.9295288,3442.0000000,4.8930000,0.4044030
"1224.02","CP",17.9453645,3.0740072,5480.6848640,3.3839124,303.1226876,1.9952383,3442.0000000,4.8930000,0.4044030
"1225.01","PC",13.8963960,3.5885605,748.5332881,2.4586343,686.1495861,52.3837065,5522.8700000,4.6715600,0.8881630
"1225.02","PC",8.1213102,3.1040945,594.6443745,2.3157186,820.6868999,107.2089410,5522.8700000,4.6715600,0.8881630
"1226.01","PC",3.9287851,1.8165271,485.9762569,2.3292790,1123.4398689,376.4612937,5668.1500000,4.5257300,0.9869430
"1227.01","CP",27.3613778,4.0586418,20690.6684294,6.4522449,243.7718547,0.8345555,3050.0000000,4.4380000,0.4412800
"1228.01","CP",29.0496801,7.3129572,297.0644469,2.9482177,1765.9075486,1614.3559287,8208.0000000,4.2597900,1.8000000
"1229.01","APC",31.8132264,11.2567164,11479.3755470,21.6314984,672.8454841,48.4375724,6028.8400000,3.9619900,1.9889300
"123.01","CP",3.3088922,6.1140000,4736.0000000,24.9862000,3184.0000000,17074.7000000,6188.0000000,4.2716600,2.6200000
"1262.01","PC",20.8774413,3.5620000,771.0000000,2.1614500,572.0000000,17.8402000,5396.0000000,4.5045700,0.9000000
"1263.01","PC",1.0214555,1.2520000,319.0000000,1.4626600,1449.0000000,733.1900000,5098.0000000,4.5468200,0.8200000
"1264.01","PC",2.7441672,1.4180000,5650.0000000,7.8431700,1009.0000000,172.2330000,5040.0000000,4.3848200,0.9700000
"1265.01","KP",2.2047452,3.9960000,6872.0000000,17.9781000,2634.0000000,7992.2200000,6532.2300000,3.9681800,1.9900000
"1266.01","CP",10.8948421,2.0719394,3168.3853584,2.4691414,390.8242112,5.5137471,3618.0000000,4.7943200,0.4356660
"1266.02","CP",18.8016111,1.9093524,1686.7881033,1.9112282,325.8292621,2.6636757,3618.0000000,4.7943200,0.4356660
"1267.01","KP",6.7900981,6.0786576,2158.1733568,9.7548481,1192.2564672,477.5289979,6378.0000000,4.4380000,2.0006800
"1268.01","CP",8.1577210,3.7880000,10273.0000000,9.3188800,860.0000000,91.0972000,5091.2000000,4.4700000,0.9000000
"1269.01","CP",4.2529641,2.5733867,758.5849990,2.3483383,994.5309519,231.2034004,5591.0000000,4.3811100,0.8489060
"1269.02","PC",9.2378703,2.5350000,660.0000000,2.2299500,757.0000000,54.6767000,5591.0000000,4.3811100,0.8500000
"127.01","CP",3.7955178,2.0198135,52278.9940979,10.3261619,525.9431131,18.0832336,3424.0000000,4.4380000,0.4453720
"1270.01","FP",14.3034613,3.1350000,48840.0000000,18.4949000,551.0000000,15.3800000,5056.6000000,4.5300000,0.8300000
"1271.01","KP",6.1349783,5.6610000,3860.0000000,13.1383000,1509.0000000,861.5540000,5828.7000000,3.8400000,2.0500000
"1272.01","CP",3.3159772,1.4940000,2770.0000000,4.5947000,923.0000000,120.5950000,4972.7000000,4.5400000,0.8100000
"1273.01","CP",4.6313014,1.4350000,4860.0000000,9.3484800,1078.0000000,225.0130000,5736.0000000,4.3900000,1.0700000
"1274.01","PC",19.3203478,4.2150000,13910.0000000,9.3896400,534.0000000,13.5440000,4968.1000000,4.5000000,0.8000000
"1275.01","FA",11.3246821,5.9704136,1937.5829721,4.2917226,707.3693882,59.1706102,5518.0000000,4.5917600,0.8247340
"1276.01","FA",6.2611690,2.0369188,4005.0228080,1.3468319,414.5815396,6.9816945,3145.0000000,5.0443100,0.2112570
"1277.01","FA",,4.6000000,1405.9675071,3.2287724,661.2039892,45.1713284,5544.0000000,4.5609000,0.8576480
"1277.02","PC",14.8559691,3.7110000,1127.0000000,2.7263800,788.0000000,64.0545000,5544.0000000,4.5609000,0.8600000
"1278.01","CP",14.4751062,1.6182484,9618.5798534,8.6976173,407.8662750,6.5402175,3841.0000000,4.6936400,0.5503500
"1279.01","CP",9.6141636,3.4271882,933.6532689,3.2264735,749.8978043,74.7359105,5477.0000000,4.5707000,0.8406080
"128.01","CP",4.9404714,1.9540000,455.0000000,2.3216000,1178.0000000,320.0120000,6086.0000000,4.2626900,1.1300000
"1280.01","PC",9.6926392,3.0182304,1838.2370548,3.2890740,626.5734732,36.4257934,4665.0000000,4.5618200,0.7460030
"1281.01","PC",6.3908880,3.7660000,435.0000000,2.4720100,1227.0000000,376.5320000,6191.0000000,4.2701700,1.3200000
"1282.01","KP",0.9689927,2.5496309,13532.9710157,17.1331258,2332.2259008,6992.0328230,6430.0000000,4.2511300,1.4139800
"1283.01","KP",10.3385050,4.2420000,18162.0000000,11.8729000,903.0000000,110.5120000,5336.9600000,4.5546600,0.8400000
"1284.01","FP",1.2832510,2.0122610,1961.3182030,2.5581120,923.6720985,172.0252913,3855.0000000,4.6849900,0.5603910
"1285.01","FP",1.2284388,1.9190118,1229.4965125,1.8662630,841.1003116,118.2802346,3526.0000000,4.7110500,0.5302300
"1286.01","APC",0.6166953,0.7120000,1089.0000000,10.4852000,2958.0000000,12724.9000000,6588.0000000,4.1855000,1.5700000
"1287.01","PC",9.6001126,4.9882857,380.4193796,2.4070295,950.8147029,193.1543783,5891.0000000,4.3016100,1.2103699
"1288.01","CP",2.6998294,2.2080000,2798.0000000,4.9455100,1639.0000000,1198.4100000,6180.0000000,4.5795600,0.9200000
"1289.01","FP",0.5813220,1.3261177,3206.6010016,2.2014886,952.4881815,194.5178158,3446.0000000,4.8394100,0.3862100
"1240.01","KP",1.7208555,1.8346409,10014.2587401,13.4646314,1758.3994294,2259.3896676,5832.8300000,4.2089300,1.3340200
"1241.01","PC",4.7802597,1.4588658,1015.4550043,7.6126429,1654.2989516,1770.0151344,5826.0000000,3.7213000,2.3387201
"1242.01","PC",0.3814849,0.5650000,570.0000000,2.0605000,1539.0000000,931.3960000,4255.0000000,4.5564100,0.7100000
"1243.01","CP",4.6595169,0.9011821,1725.1706259,2.1961507,519.9004855,17.2664038,3489.0000000,4.7455300,0.4907290
"1244.01","CP",6.4002807,2.1559875,1026.6018729,2.2730301,699.0536347,56.4368797,4599.0000000,4.5848700,0.7205510
"1245.01","PC",4.8204512,1.7560000,1930.0000000,2.3674700,572.0000000,17.8782000,3692.0000000,4.7159800,0.5200000
"1246.01","CP",18.6548829,5.4431451,1495.4449473,4.3869878,585.8091542,27.8320770,5141.0000000,4.4914300,0.8761540
"1246.02","CP",4.3074513,2.3379196,1094.8419495,3.2819879,954.8757629,196.4755358,5141.0000000,4.4914300,0.8761540
"1246.03","CP",5.9041278,2.7678313,773.9266468,2.4489454,859.6105665,129.0410781,5141.0000000,4.4914300,0.8761540
"1246.04","CP",37.9251983,3.5345219,1370.7888539,3.2416430,462.4282696,10.8068346,5141.0000000,4.4914300,0.8761540
"1247.01","CP",15.9234883,4.0210000,493.0000000,2.1820300,735.0000000,48.5414000,5711.8500000,4.3831500,1.0800000
"1248.01","CP",4.3601536,2.3408909,5592.2909183,6.9564258,961.6063113,202.0738994,5227.0000000,4.5047900,0.8741310
"1249.01","CP",13.0791581,2.9700000,1143.0000000,3.2548500,735.0000000,48.6058000,5453.0000000,4.4170700,1.0000000
"125.01","CP",4.6517186,2.7090000,978.0000000,2.6688900,1343.0000000,540.7720000,5154.0000000,4.4707200,0.8500000
"125.02","CP",9.1549418,2.4570000,1101.0000000,2.6201100,710.0000000,42.2592000,5154.0000000,4.4707200,0.8500000
"125.03","CP",19.9815709,2.7240000,909.0000000,2.5471700,562.0000000,16.5853000,5154.0000000,4.4707200,0.8500000
"125.04","PC",,4.6235211,738.7670156,2.9700035,465.1780870,11.0661868,5154.0000000,4.4707200,0.8522660
"1250.01","FA",1.4415044,0.9274524,547.3172736,3.8345209,2198.3076824,5519.1845000,6603.0000000,4.4380000,1.5836500
"1251.01","APC",5.9630544,2.9510000,11000.0000000,10.0859000,,112.6670000,5273.0000000,4.4380000,0.9400000
"1252.01","PC",1.1219715,0.8226121,3997.6445916,3.9968417,1479.5361862,1132.4612950,5780.0000000,4.6767200,0.6240000
"1253.01","FP",4.6756655,1.9140000,738.0000000,4.0313400,1085.0000000,230.2040000,5779.0000000,4.8816200,1.4500000
"1254.01","APC",1.0180114,1.1353639,2618.9492168,6.5875997,1801.3210938,2488.2014600,5451.0000000,4.3392300,1.0933000
"1255.01","CP",10.2888860,1.3910000,854.0000000,2.6388100,483.0000000,9.0685600,5126.0000000,4.4977200,0.8700000
"1256.01","FP",1.0332441,3.8017836,26111.5081972,4.0879880,516.1833775,16.7778791,2972.0000000,5.1574100,0.1561930
"1257.01","KP",5.4526479,3.4010000,7750.0000000,14.5502000,1271.0000000,433.7800000,6509.0000000,4.1723300,1.5700000
"1258.01","PC",10.2613397,4.8550000,726.0000000,3.6039100,1152.0000000,372.3580000,6124.0000000,4.1539100,1.4900000
"1259.01","CP",3.4779776,2.5103489,27021.6932424,12.5541925,897.2038496,153.1388971,4699.0000000,4.5463800,0.7650010
"126.01","KP",3.0354017,2.8809533,16196.2158157,14.1334903,1324.2404714,726.7556694,5751.0000000,4.3503600,1.0722400
"1260.01","CP",3.1274634,1.9812695,1331.8369300,2.5802896,813.0378617,103.2675998,4225.0000000,4.5756000,0.6934310
"1260.02","CP",7.4931613,1.9339295,1650.6470497,2.7733674,607.6028794,32.2107098,4225.0000000,4.5756000,0.6934310
"1260.03","CP",49.8251660,3.8714976,2059.4069037,3.8319135,323.1161011,2.5760566,4225.0000000,4.5756000,0.6934310
"1261.01","PC",18.0574016,3.5921770,1198.0572128,3.8092663,704.2235859,58.1250403,5897.0000000,4.4592200,1.0100000
"1322.01","APC",3.3764400,1.4370000,5791.2000000,,1589.0000000,1059.2600000,8639.7000000,3.9600000,
"1323.01","FP",2.0390500,2.2600000,430.0000000,6.4230700,3550.0000000,26394.8000000,9003.0000000,3.9400000,2.6800000
"1324.01","FP",2.9424142,4.0730000,1400.0000000,9.7096800,3452.0000000,23595.1000000,6854.0000000,4.1000000,1.7900000
"1325.01","FP",1.0793011,2.1960000,1562.0000000,3.3111600,2612.0000000,7736.0500000,4349.3000000,4.6200000,0.6700000
"1326.01","FP",8.0428575,9.5040000,18730.0000000,,2522.0000000,6718.5300000,8286.0000000,,
"1327.01","APC",3.9392211,2.3790000,1468.0000000,27.6744000,2902.0000000,11779.7000000,8715.0000000,3.5500000,4.1200000
"1328.01","FP",4.0157492,2.7060000,1150.0000000,6.4721900,1417.0000000,669.6100000,6585.0000000,3.9400000,2.0700000
"1329.01","FP",2.0197600,3.3940000,3963.8500000,7.3626000,2444.0000000,5926.6900000,7274.6000000,4.1800000,1.7200000
"133.01","PC",8.1995368,2.1168277,903.3694431,1.9226211,577.2199136,26.2353114,4028.0000000,4.5590200,0.6505330
"1330.01","FP",1.7480540,2.1220000,670.0000000,,,,,,
"1331.01","FP",2.6564600,2.4750000,773.3690000,12.1711000,1545.0000000,948.0660000,6135.4000000,3.4000000,3.9800000
"1332.01","FP",2.6568800,2.6150000,1959.8800000,,,,,,
"1333.01","CP",4.7201912,4.4160000,6710.0000000,15.2105000,1609.0000000,1112.8500000,6696.0000000,4.0800000,1.8000000
"1334.01","FP",4.0334900,2.6840000,1530.0000000,23.4514000,2400.0000000,5512.6800000,11348.0000000,,6.3700000
"1335.01","FP",3.3295394,2.7700000,2620.0000000,14.3988000,1916.0000000,2238.0000000,7965.0000000,3.9800000,2.3500000
"1336.01","FP",3.8615978,1.6780000,1020.0000000,13.8394000,1933.0000000,2320.3200000,7396.0000000,3.8900000,2.4500000
"1337.01","KP",3.3448312,3.3220000,13626.0000000,21.2012000,2277.0000000,4468.2100000,9364.0000000,4.3200000,1.7600000
"1338.01","CP",95.1740000,11.6316864,2600.0616050,7.8498891,254.6525048,0.9938316,5723.2000000,3.6000000,1.5181100
"1339.01","CP",8.8803281,2.7100000,1238.0000000,3.2059400,777.0000000,60.7382000,5555.7000000,4.4900000,0.9200000
"1339.02","CP",28.5804740,4.5139977,1081.3969430,3.1455035,545.0001759,20.8500726,5555.7000000,4.4900000,0.9204350
"1339.03","CP",38.3511223,5.9120193,1029.0917261,3.2843583,494.1094771,14.0868450,5555.7000000,4.4900000,0.9204350
"134.01","CP",1.4015183,1.1583061,593.7540922,1.4616853,891.6389885,149.3747543,3794.0000000,4.6781200,0.5970070
"1340.01","FP",8.5874668,5.1458902,1904.8131484,5.3744721,895.5943008,152.0429498,5929.0000000,4.4827500,0.9875830
"1341.01","FP",6.4474918,2.6430000,9270.0000000,48.9878000,1443.0000000,720.6010000,6477.6000000,4.1300000,1.6900000
"1342.01","FP",1.4136455,1.4480000,2427.0000000,,2358.0000000,5133.2600000,5869.0000000,,
"1343.01","FP",3.4040139,4.8370000,935.0000000,5.3427900,4701.0000000,81123.4000000,9622.0000000,4.3900000,1.6500000
"1344.01","FP",13.7432169,2.7300000,5046.0000000,25.7481000,1015.0000000,176.6710000,5941.5000000,4.2300000,1.4000000
"1345.01","PC",8.4713400,6.9890000,540.0000000,16.9325000,2137.0000000,3465.3500000,5146.0000000,,4.8800000
"1346.01","CP",5.5025577,3.1711008,844.7022676,2.7049797,811.8479880,102.6644008,4965.0000000,4.5600000,0.7841090
"1346.02","CP",1.7622537,0.8779711,733.5550822,2.5235818,1186.6066429,468.5415425,4965.0000000,4.5600000,0.7841090
"1347.01","CP",0.8474218,0.8758764,424.3932848,1.7536544,1678.5549814,1876.1315489,5300.0000000,4.5600000,0.8463870
"1347.02","CP",4.8420438,2.4105648,318.6638392,1.6177405,938.9141348,183.6641995,5300.0000000,4.5600000,0.8463870
"1348.01","FP",2.1405600,2.0290000,355.8315803,1.8382800,1174.0000000,316.1560000,4567.0000000,4.3900000,0.8400000
"1349.01","APC",12.7167200,2.5290000,388.1260000,2.7546000,673.0000000,34.1387000,5711.1000000,4.2400000,1.2700000
"135.01","CP",4.1269046,4.4050000,10831.0000000,17.0952000,1715.0000000,1436.4900000,6888.0000000,4.2341600,1.5900000
"1350.01","PC",5.5402372,7.7130000,2710.0000000,17.4013000,1925.0000000,2282.4100000,6415.0000000,3.4900000,3.3900000
"129.01","CP",0.9809720,0.5405036,6178.3924210,5.9162923,1320.9517090,719.5629045,4486.0000000,4.4991400,0.7644010
"1290.01","KP",5.3987355,3.1270000,352.0000000,2.2534500,1192.0000000,335.2490000,5875.2300000,4.2647400,1.2600000
"1291.01","PC",7.1619900,7.6680000,800.0000000,5.0545200,1649.0000000,1230.4200000,6229.0000000,4.0000000,1.8100000
"1292.01","FP",1.4412175,1.6660000,12927.0000000,17.0442000,1626.0000000,1160.5500000,5672.9000000,4.1300000,1.4600000
"1293.01","PC",1.6849938,0.9160000,990.0000000,3.7671600,1198.0000000,342.9180000,5923.0000000,4.3800000,1.1100000
"1294.01","CP",3.9152737,2.5620000,3350.0000000,9.4343500,1170.0000000,311.4980000,5714.0000000,4.0500000,1.5800000
"1295.01","CP",3.1968838,3.7533697,7958.9806560,14.9685779,1671.1249287,1843.1329908,6470.0000000,4.1500000,1.5971500
"1296.01","CP",3.9443668,4.8652146,6732.4884540,14.5727196,1461.6208264,1078.5986988,5494.0000000,3.9300000,1.7547500
"1297.01","FP",3.9303400,3.6670000,9724.5800000,14.8838000,,815.9100000,6292.0000000,,1.3700000
"1298.01","CP",4.5371361,4.0421550,4199.7558754,9.8153513,1326.6264827,732.0077048,5731.0000000,4.1000000,1.4866800
"1299.01","FP",5.9294050,3.7190000,16410.0000000,,,,,,
"130.01","CP",14.3392144,4.6064739,392.6346872,2.2963233,841.9410276,118.7538488,6295.7000000,4.4380000,1.1374201
"1300.01","KP",2.8716983,4.6680000,8568.0000000,18.1267000,2281.0000000,4494.2500000,6840.0000000,4.0500000,1.9100000
"1301.01","CP",6.0964074,2.3632965,1142.4891745,2.5856853,737.3642914,69.8633506,4820.4000000,4.6000000,0.7316990
"1301.02","PC",,8.0555709,2143.3712267,4.2582550,177.5215972,0.2347069,4820.4000000,4.6000000,0.7316990
"1302.01","PC",5.6666168,3.6040000,9780.0000000,14.8589000,1277.0000000,442.5360000,6530.0000000,4.2300000,1.4700000
"1303.01","FP",1.5602900,2.7510000,1690.0000000,18.4825000,3900.0000000,38412.5000000,6897.0000000,3.8900000,2.2900000
"1304.01","FP",8.8735214,4.0590000,1949.0000000,6.0401000,1591.0000000,1064.9800000,5992.0000000,4.3400000,1.1800000
"1305.01","FP",7.8513774,6.6990000,21571.0000000,,,,,,
"1306.01","FP",7.6869063,4.6520000,4500.0000000,23.7824000,1409.0000000,655.0220000,5147.3000000,,3.0700000
"1307.01","APC",2.5346120,1.9780000,5185.2815163,,1193.0000000,336.9340000,5009.6000000,,
